"State","date","Year","Month","jolts","bgt","diff","per_diff","Month2","time"
"Iowa","2018-07",2018,7,86000,27650,58350,102.683677958645,"07",2018-07-01
"Iowa","2018-08",2018,8,83000,28118,54882,98.781475548516,"08",2018-08-01
"Iowa","2018-09",2018,9,84000,23814,60186,111.647837943124,"09",2018-09-01
"Iowa","2019-01",2019,1,76000,23029,52971,106.980783406881,"01",2019-01-01
"Iowa","2019-10",2019,10,80000,21818,58182,114.286275511206,"10",2019-10-01
"Iowa","2019-11",2019,11,80000,27506,52494,97.6578051457593,"11",2019-11-01
"Iowa","2019-12",2019,12,74000,36253,37747,68.473420224393,"12",2019-12-01
"Iowa","2019-02",2019,2,76000,22347,53653,109.109581380215,"02",2019-02-01
"Iowa","2019-03",2019,3,77000,34043,42957,77.370027827058,"03",2019-03-01
"Iowa","2019-04",2019,4,81000,31863,49137,87.0737088328327,"04",2019-04-01
"Iowa","2019-05",2019,5,84000,34916,49084,82.5523899222981,"05",2019-05-01
"Iowa","2019-06",2019,6,86000,17124,68876,133.578992281137,"06",2019-06-01
"Iowa","2019-07",2019,7,84000,15408,68592,138.000965717045,"07",2019-07-01
"Iowa","2019-08",2019,8,79000,22713,56287,110.678084413988,"08",2019-08-01
"Iowa","2019-09",2019,9,77000,22601,54399,109.233843033704,"09",2019-09-01
"Kansas","2010-01",2010,1,25000,1526,23474,176.988614943829,"01",2010-01-01
"Kansas","2010-10",2010,10,29000,13449,15551,73.2690993898561,"10",2010-10-01
"Kansas","2010-11",2010,11,28000,11335,16665,84.7336977246727,"11",2010-11-01
"Kansas","2010-12",2010,12,27000,10818,16182,85.5782960495002,"12",2010-12-01
"Kansas","2010-02",2010,2,25000,5328,19672,129.728303877605,"02",2010-02-01
"Kansas","2010-03",2010,3,27000,9860,17140,93.0005425935974,"03",2010-03-01
"Kansas","2010-04",2010,4,27000,9213,17787,98.2354403114904,"04",2010-04-01
"Kansas","2010-05",2010,5,29000,10892,18108,90.7851198235235,"05",2010-05-01
"Kansas","2010-06",2010,6,29000,11469,17531,86.6391558971064,"06",2010-06-01
"Kansas","2010-07",2010,7,30000,11303,18697,90.535796431252,"07",2010-07-01
"Kansas","2010-08",2010,8,30000,12016,17984,85.6054836252856,"08",2010-08-01
"Kansas","2010-09",2010,9,30000,11526,18474,88.9755815633579,"09",2010-09-01
"Kansas","2011-01",2011,1,26000,9765,16235,90.7870823430728,"01",2011-01-01
"Kansas","2011-10",2011,10,34000,19533,14467,54.0489044140997,"10",2011-10-01
"Kansas","2011-11",2011,11,33000,10282,22718,104.976664664295,"11",2011-11-01
"Kansas","2011-12",2011,12,32000,27171,4829,16.322184854067,"12",2011-12-01
"Kansas","2011-02",2011,2,27000,9474,17526,96.101332455996,"02",2011-02-01
"Kansas","2011-03",2011,3,30000,12935,17065,79.492255735414,"03",2011-03-01
"Kansas","2011-04",2011,4,33000,10519,22481,103.315793101864,"04",2011-04-01
"Kansas","2011-05",2011,5,34000,13493,20507,86.3579895984671,"05",2011-05-01
"Kansas","2011-06",2011,6,35000,12722,22278,93.3657432630653,"06",2011-06-01
"Kansas","2011-07",2011,7,38000,13052,24948,97.7356420904176,"07",2011-07-01
"Kansas","2011-08",2011,8,38000,11803,26197,105.202497841495,"08",2011-08-01
"Kansas","2011-09",2011,9,37000,14253,22747,88.7635845706593,"09",2011-09-01
"Kansas","2012-01",2012,1,32000,13005,18995,84.4128430174425,"01",2012-01-01
"Kansas","2012-10",2012,10,36000,10945,25055,106.741932048141,"10",2012-10-01
"Kansas","2012-11",2012,11,35000,9769,25231,112.71638857245,"11",2012-11-01
"Kansas","2012-12",2012,12,34000,10886,23114,102.989796373034,"12",2012-12-01
"Kansas","2012-02",2012,2,33000,13689,19311,82.7218402621603,"02",2012-02-01
"Kansas","2012-03",2012,3,37000,13175,23825,94.9676133532636,"03",2012-03-01
"Kansas","2012-04",2012,4,37000,13009,23991,95.946729588674,"04",2012-04-01
"Kansas","2012-05",2012,5,36000,12497,23503,96.9255830257542,"05",2012-05-01
"Kansas","2012-06",2012,6,33000,11464,21536,96.8693774739115,"06",2012-06-01
"Kansas","2012-07",2012,7,36000,9120,26880,119.148936170213,"07",2012-07-01
"Kansas","2012-08",2012,8,37000,10720,26280,110.142497904443,"08",2012-08-01
"Kansas","2012-09",2012,9,37000,9760,27240,116.509837467921,"09",2012-09-01
"Kansas","2013-01",2013,1,32000,15915,16085,67.1397265991861,"01",2013-01-01
"Kansas","2013-10",2013,10,42000,19791,22209,71.8842549885906,"10",2013-10-01
"Kansas","2013-11",2013,11,39000,15371,23629,86.9176583104964,"11",2013-11-01
"Kansas","2013-12",2013,12,35000,14313,20687,83.9007969500943,"12",2013-12-01
"Kansas","2013-02",2013,2,32000,10625,21375,100.293255131965,"02",2013-02-01
"Kansas","2013-03",2013,3,32000,12554,19446,87.2918256497733,"03",2013-03-01
"Kansas","2013-04",2013,4,35000,9565,25435,114.147873892068,"04",2013-04-01
"Kansas","2013-05",2013,5,34000,14545,19455,80.1524358842311,"05",2013-05-01
"Kansas","2013-06",2013,6,36000,16371,19629,74.9613335624678,"06",2013-06-01
"Kansas","2013-07",2013,7,35000,20335,14665,53.0044275774826,"07",2013-07-01
"Kansas","2013-08",2013,8,39000,20660,18340,61.4817298022125,"08",2013-08-01
"Kansas","2013-09",2013,9,40000,25837,14163,43.0244391451615,"09",2013-09-01
"Kansas","2014-01",2014,1,34000,17994,16006,61.5686425356772,"01",2014-01-01
"Kansas","2014-10",2014,10,45000,20430,24570,75.1031636863824,"10",2014-10-01
"Kansas","2014-11",2014,11,41000,12063,28937,109.066581233628,"11",2014-11-01
"Kansas","2014-12",2014,12,40000,12234,27766,106.313895164069,"12",2014-12-01
"Kansas","2014-02",2014,2,35000,15602,19398,76.6689063673373,"02",2014-02-01
"Kansas","2014-03",2014,3,39000,18588,20412,70.8897687018129,"03",2014-03-01
"Kansas","2014-04",2014,4,40000,21650,18350,59.529602595296,"04",2014-04-01
"Kansas","2014-05",2014,5,44000,19880,24120,75.5165936130244,"05",2014-05-01
"Kansas","2014-06",2014,6,46000,18844,27156,83.7579421380544,"06",2014-06-01
"Kansas","2014-07",2014,7,48000,15126,32874,104.153597566771,"07",2014-07-01
"Kansas","2014-08",2014,8,49000,17900,31100,92.9745889387145,"08",2014-08-01
"Kansas","2014-09",2014,9,48000,19829,28171,83.0647658081352,"09",2014-09-01
"Kansas","2015-01",2015,1,41000,12744,28256,105.150342363799,"01",2015-01-01
"Kansas","2015-10",2015,10,51000,16853,34147,100.649934417049,"10",2015-10-01
"Kansas","2015-11",2015,11,50000,12640,37360,119.284802043423,"11",2015-11-01
"Kansas","2015-12",2015,12,48000,13730,34270,111.031913170258,"12",2015-12-01
"Kansas","2015-02",2015,2,45000,10309,34691,125.444321900595,"02",2015-02-01
"Kansas","2015-03",2015,3,48000,12627,35373,116.690583403434,"03",2015-03-01
"Kansas","2015-04",2015,4,49000,14483,34517,108.744073216452,"04",2015-04-01
"Kansas","2015-05",2015,5,47000,16825,30175,94.5554249902076,"05",2015-05-01
"Kansas","2015-06",2015,6,46000,15938,30062,97.0712648132003,"06",2015-06-01
"Kansas","2015-07",2015,7,49000,17974,31026,92.6508794457551,"07",2015-07-01
"Kansas","2015-08",2015,8,50000,17704,32296,95.4035212099728,"08",2015-08-01
"Kansas","2015-09",2015,9,52000,15450,36550,108.376575240919,"09",2015-09-01
"Kansas","2016-01",2016,1,49000,16962,32038,97.1407780237106,"01",2016-01-01
"Kansas","2016-10",2016,10,54000,26538,27462,68.1963793488788,"10",2016-10-01
"Kansas","2016-11",2016,11,54000,20482,33518,90.002953733788,"11",2016-11-01
"Kansas","2016-12",2016,12,53000,16763,36237,103.88601407623,"12",2016-12-01
"Kansas","2016-02",2016,2,51000,16213,34787,103.512713314389,"02",2016-02-01
"Kansas","2016-03",2016,3,54000,19918,34082,92.2156984766904,"03",2016-03-01
"Kansas","2016-04",2016,4,55000,18963,36037,97.446020307451,"04",2016-04-01
"Kansas","2016-05",2016,5,55000,19102,35898,96.888073196405,"05",2016-05-01
"Kansas","2016-06",2016,6,54000,20977,33023,88.0883470931086,"06",2016-06-01
"Kansas","2016-07",2016,7,57000,23217,33783,84.2290287594899,"07",2016-07-01
"Kansas","2016-08",2016,8,57000,20844,36156,92.8934792662248,"08",2016-08-01
"Kansas","2016-09",2016,9,57000,27928,29072,68.4626978146194,"09",2016-09-01
"Kansas","2017-01",2017,1,56000,18070,37930,102.41663291481,"01",2017-01-01
"Kansas","2017-10",2017,10,68000,13830,54170,132.396431626543,"10",2017-10-01
"Kansas","2017-11",2017,11,67000,12648,54352,136.480514262756,"11",2017-11-01
"Kansas","2017-12",2017,12,64000,9833,54167,146.728427667845,"12",2017-12-01
"Kansas","2017-02",2017,2,56000,18796,37204,99.481255682122,"02",2017-02-01
"Kansas","2017-03",2017,3,57000,25059,31941,77.8488648411509,"03",2017-03-01
"Kansas","2017-04",2017,4,54000,19493,34507,93.9055420244105,"04",2017-04-01
"Kansas","2017-05",2017,5,53000,19093,33907,94.0646109885842,"05",2017-05-01
